time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.6600000000000003,-0.002574018587024018,0.008163671152667305,7.591891616015041,0.012999601708572506,0.0016903892152368982,0.0,-0.012006895021979488,0.047726773290656235,1.755494716461846,0.002954297947226427,-0.01319853608656939,0.0,480.84438153608215,479.7712373485877,479.8731330243803,479.7742642229029
0.7200000000000003,-0.0033297066593920934,0.011325528815778365,7.7024571140474665,0.012930894020648509,0.0007834380675317831,0.0,-0.01308666540085616,0.05767273958053182,1.929744097239721,-0.010957454511726274,-0.019256106683388813,0.0,462.8768984884279,462.40008752633975,463.5551150203174,462.4607275012068
0.7800000000000004,-0.004130100748721024,0.01512525409514809,7.827058711630604,0.012482182475672232,6.282379303221587,0.0,-0.013422446048406029,0.06890673161684473,2.2231207350353697,-0.0012980062921370311,-0.04769822832705976,0.0,499.6968119004307,497.61907645929705,496.79991177284717,497.50773194030734
0.8400000000000004,-0.004904792469903302,0.01955111201844693,7.96616955955409,0.012023392483215822,6.278968923501749,0.0,-0.012056661764454319,0.07859143302713623,2.4135251133655617,-0.025041767338646978,-0.09007363158583678,0.0,470.21613019095844,466.9193209578384,471.0148890874352,469.17519940031065
0.9000000000000005,-0.005527337808413817,0.024493950667724126,8.112654641419546,0.010894136349888228,6.273534417771392,0.0,-0.008178381157571536,0.08604478003130546,2.469190810435572,-0.008625872909263997,-0.09159662421851371,0.0,428.53337618068326,428.39668715416343,427.5202977406193,428.9166974159255
0.9600000000000005,-0.005789725609137836,0.029888244310685725,8.264552671137716,0.010862700259196778,6.268042434563217,0.0,9.383615264649519e-06,0.09373657809968224,2.5937962733401982,0.012100819879394212,-0.09140630583372786,0.0,450.02898099036116,450.03745549144895,450.0574912748962,451.7319331154896
1.0200000000000005,-0.005444268384059563,0.03574697539428506,8.423871647746049,0.011471416194469342,6.262611087014687,0.0,0.012076111783653273,0.10162174702608776,2.7165420889177914,0.0059153013214725035,-0.08881208373051878,0.0,450.66704483567787,450.8699376352071,450.46057090531474,449.9599832432308
1.0800000000000005,-0.004243943991286671,0.04209882662119851,8.591275574149785,0.011955538071569016,6.256847879380384,0.0,0.028523481992295582,0.1101482168348539,2.8632189149511076,0.012060857191053292,-0.11727030404019477,0.0,459.6270982449535,457.3581157387255,458.1663476210737,458.6545715246997
1.1400000000000006,-0.0018601120014728688,0.049001716300054905,8.769745337348576,0.012712408256461138,6.249317455810409,0.0,0.05178359610263939,0.12002958550126658,3.0851749727514894,0.013699406023453323,-0.1520178146628579,0.0,483.3032461805164,480.66330490778904,481.0704859086813,481.1944063893341
1.2000000000000006,0.0020383037290623127,0.056490432811861196,8.959445807501075,0.014219195730139411,6.2399291054241495,0.0,0.0791619540551525,0.12972308490455003,3.237714123620659,0.04149858685485255,-0.16731983333110442,0.0,462.7019816165506,461.473326132584,461.347467255709,463.5373199771137
1.2600000000000007,0.007634972532729177,0.06454944863343058,9.15483177179996,0.016916235901598853,6.230591184771489,0.0,0.10828070003904247,0.13914968758095292,3.274997156518533,0.051086757628574536,-0.13897603424207577,0.0,425.7457645262988,428.1393288473127,426.7694358655981,427.5883151292404
1.3200000000000007,0.015175702060671122,0.07323492594005893,9.352937977815033,0.019673768917706447,6.2218297675424825,0.0,0.14387553870028463,0.15064203471833,3.3283343629148683,0.032972495106464876,-0.16633311848444549,0.0,433.5735394142346,431.24755643299864,433.59546409556276,432.0721957668341
1.3800000000000008,0.025140900782782513,0.0826955272321658,9.556035625939085,0.021985773613138804,6.211828857238043,0.0,0.18931418236239395,0.16492771048729526,3.4411753742321833,0.04781660040546871,-0.16738756494773308,0.0,452.7092792044494,452.5984164764729,450.55506015516437,451.75431034282553
1.4400000000000008,0.037715381587772864,0.09296396540079627,9.761418330480938,0.024624739176018373,6.2016713207303695,0.0,0.23066929409635706,0.17758077672624492,3.404946846266211,0.03493482743304239,-0.17339692851807406,0.0,404.9562820248839,404.3847258465657,404.04887516014844,402.8870686618338
1.5000000000000009,0.05308674809126216,0.10407641684865994,9.96636512332775,0.02661844777268918,6.19162823380846,0.0,0.28262565763090813,0.19301507047917815,3.4264521526735114,0.02957731862901851,-0.15748528095601214,0.0,423.49394119758716,424.83194370784815,423.187717228785,422.72677772509434
1.560000000000001,0.0722616838330606,0.11629565817480822,10.177985543533744,0.028588586584043618,6.18243753263998,0.0,0.3575672837042493,0.21449215853353712,3.626818822756068,0.03866319574450559,-0.14572667362586902,0.0,478.8347010368278,479.7080409694536,479.3159507795061,480.00629796546195
1.620000000000001,0.09554508752919473,0.12968151282880988,10.395740208584021,0.030999027187500694,6.173995859794623,0.0,0.4192965190322503,0.23190723669042176,3.631547800209765,0.04303554546256088,-0.13217195669158818,0.0,418.85484045464966,420.0122394254017,420.29182815157844,420.6715621315337
1.680000000000001,0.12336029239637322,0.1443486603920373,10.619880743231215,0.03401732665781765,6.165671464526707,0.0,0.5087500215278676,0.2573050311881784,3.8389793617484878,0.061880246203069124,-0.1569892469680037,0.0,484.1831132043381,482.2956582810557,482.6928644180081,484.1142797397153
1.740000000000001,0.15658146952380758,0.16056702905631723,10.855051993309965,0.03745064423053446,6.156437282854151,0.0,0.5995851427736176,0.2836806561489926,3.9993346382778556,0.04573844647562453,-0.14835866616908255,0.0,470.6191489024177,471.2657799952115,471.93974012326055,470.69411410009286
1.8000000000000012,0.1947986452147675,0.17824618454227295,11.094710270299815,0.040038710595050375,6.1474867240219275,0.0,0.6750837363450998,0.3058488029824182,3.9891599767355217,0.0373403310656622,-0.15086070712514474,0.0,418.79586989934785,418.55574876970314,418.9620417575774,418.2323071175626
1.8600000000000012,0.23832572905116514,0.19748044263945477,11.33824977535627,0.04196305641063436,6.138398173417091,0.0,0.7767183213108276,0.3354918838549385,4.128128971852191,0.01861775759490583,-0.15273378611295177,0.0,465.47176785516194,465.30466912442483,468.31728864546494,466.85894198435165
1.9200000000000013,0.287956487039239,0.21847430328210368,11.588791219139049,0.04305128561231619,6.129194578842917,0.0,0.8785060367523684,0.3643905304045534,4.222700134061078,0.017158258826324796,-0.15474412876611218,0.0,454.44795688440485,454.26512474148245,454.3079265834017,454.1908063071045
1.9800000000000013,0.34422740568470206,0.2413184308745327,11.847173340535518,0.04468292343595692,6.120354390599335,0.0,0.9980856614312026,0.397195833674705,4.3891641859314054,0.04208526808306856,-0.13559313574350323,0.0,477.1353241839424,478.57631681911494,475.8350687087135,477.73976928054174
2.0400000000000014,0.40718772236587986,0.26598656800480036,12.111410244407216,0.04741845416936119,6.112270645728394,0.0,1.1012951603997347,0.42530117816066265,4.4184039274912905,0.05181506950410024,-0.13305647102925253,0.0,436.26469936931846,436.4593607634367,436.28387252795125,437.0968210615211
2.1000000000000014,0.4768775572637659,0.29249947081918004,12.379605079812842,0.05073261425648834,6.104018561222929,0.0,1.2224322788441375,0.45875920992071645,4.520761998768824,0.06132215908954311,-0.1484557675735282,0.0,461.33553046383537,460.10087692061046,459.75215223726406,460.506793019917
2.1600000000000015,0.5531926922612849,0.32085942096742165,12.649450987996111,0.054269788467459,6.0952838741982625,0.0,1.3221199711809408,0.4868591426563529,4.474046617315861,0.053737157937871226,-0.1403736774852846,0.0,413.1657484484404,413.8561857120876,413.417030078562,412.75077617180716
2.2200000000000015,0.6360146295452992,0.35107094212509693,12.918480944450764,0.05788175521340477,6.086840305581083,0.0,1.4393212679888907,0.5204812451721377,4.493265951627318,0.07071656701163091,-0.14143971971238464,0.0,435.51770257589936,435.4096520337536,435.0271770746577,436.4493744357319
2.2800000000000016,0.7270962466322736,0.3836823820564319,13.193987323065649,0.06284531373152014,6.078174082975009,0.0,1.597521890792242,0.5670402129077008,4.689100007790109,0.09972194030181095,-0.1512212493688592,0.0,491.28859256192845,490.54531724006983,489.7742189328357,491.9315440955215
2.3400000000000016,0.8270122520594541,0.41894540479694403,13.47709564112439,0.06880729144936293,6.068962896375204,0.0,1.7337853253658788,0.6089272191382364,4.74722300109967,0.09864592476297997,-0.15855931379536517,0.0,450.6090206844691,449.9933766900864,452.65104303589885,452.5727343424155
2.4000000000000017,0.9358459418594864,0.4570144912101503,13.766218196979837,0.07482577338348317,6.0598571542686415,0.0,1.894812371936273,0.6606147857614679,4.889129923803459,0.10343831485628814,-0.14080903055204322,0.0,478.08502984160975,479.41560349175006,478.41646835134736,478.7891498775889
2.4600000000000017,1.0544846639238248,0.49829887309581367,14.06359591511675,0.0812226783890333,6.05083503852855,0.0,2.060516764750741,0.7161264978616168,5.022398978711498,0.11230799833349592,-0.1880240441095528,0.0,480.83370178376197,477.2214098461109,477.1003616108881,477.7862366210924
2.520000000000002,1.1824341023683445,0.5427624811229359,14.365428491496832,0.08760729504230635,6.039362345477215,0.0,2.2053890203585755,0.7665379639212726,5.038101246950583,0.09075634591658104,-0.19848769971497882,0.0,444.2422054762422,443.3474089998258,444.506698269699,442.7464776372649
2.580000000000002,1.319528551047865,0.5904444010518355,14.669124190851349,0.09281767649255634,6.027229263905944,0.0,2.365412220691993,0.8232912951148352,5.084293882839318,0.0775614346675873,-0.21096095264511144,0.0,454.4174456842609,453.3769091137954,456.3541497527858,455.30549329769985
2.640000000000002,1.4666260048345419,0.6416830547174656,14.976175563708589,0.09712531861353124,6.014333352707487,0.0,2.5388870074431105,0.885009727565197,5.149787918012906,0.056607939985367346,-0.22435160408568286,0.0,463.4390626021931,462.341301063896,463.4003004325569,461.75361960186285
2.700000000000002,1.623919600624702,0.6965354422109052,15.285426296299555,0.10098097001177031,6.001179929339578,0.0,2.705280131383618,0.9436542318556523,5.1578659263160995,0.07632186262367573,-0.2105682840306103,0.0,446.52031264326985,447.5960996962347,444.8863285414865,446.500773757355
2.760000000000002,1.791408582676415,0.7549663947798889,15.595040280036399,0.10583942127015433,5.988672047121296,0.0,2.8786469312012435,1.0043842029533725,5.161883086677917,0.08894559457252754,-0.2045649483499706,0.0,447.46576511306534,447.9118658899429,445.01621216450013,446.05374020083354
2.820000000000002,1.9703067577300788,0.8173985000003599,15.907402996239998,0.1107773057952679,5.9760991571341435,0.0,3.085570450951609,1.0770699635649608,5.248956875395796,0.06370397384533273,-0.22203815965802454,0.0,475.7978422541457,474.41743449415486,475.45044182577453,473.5170904424554
2.880000000000002,2.1608679241063724,0.8839271598180812,16.22178566707271,0.11433278958443704,5.962434287207092,0.0,3.2674576727390328,1.140780636032043,5.229763902217418,0.04842529421281111,-0.242696848361536,0.0,443.82523468117654,442.0736479699081,444.12637878475743,442.8736251744137
2.940000000000002,2.362643080135796,0.9543505657263471,16.53515095899454,0.11710432649958946,5.947704166619388,0.0,3.4594496954478133,1.2068053497341227,5.214932750090066,0.04130530897075341,-0.25178841698365434,0.0,446.83311939253406,446.0309769454285,446.5326243416341,445.95253799644485
3.000000000000002,2.576568464634325,1.0288989133227093,16.84862911550217,0.11998267895501691,5.933547777551706,0.0,3.6724346798536986,1.2782455915707214,5.233265888510312,0.05876336515905555,-0.2153543043019993,0.0,457.8770132913567,460.71179974926724,458.34771113012744,459.7346409008111
3.0600000000000023,2.8025969025545274,1.107476298875951,17.160641286932282,0.12339115853415628,5.920062777185429,0.0,3.862723821068223,1.3411923996208206,5.1665920484994885,0.05258037548702757,-0.260367166393368,0.0,434.69360795444817,430.84941111756245,433.139589200791,432.6214628566108
3.1200000000000023,3.041178470685466,1.1901704201968601,17.470977822561398,0.12615713030995757,5.904199540630483,0.0,4.091071487433668,1.4153827384322382,5.176755151838211,0.028182088696463374,-0.2739427814745884,0.0,461.3294241622981,460.1879130875814,460.8592851489873,458.9274520828378
3.1800000000000024,3.293417987196266,1.2772440202550848,17.78102810466656,0.12771101247099725,5.88773094932149,0.0,4.318007973414357,1.4870501154270368,5.157158590613663,0.020887113493933337,-0.2755633429171624,0.0,452.8502407718642,452.6451703383223,453.8171285236475,453.2311796806197
3.2400000000000024,3.558738390077845,1.3683815041620504,18.087901235995666,0.12873064474411144,5.871274490450247,0.0,4.5270623911913965,1.5508382416466135,5.071233373134874,0.007775183024442606,-0.27181897642089575,0.0,433.0717284280699,433.30845495262145,432.7497926452411,431.6443349817032
3.3000000000000025,3.836573725745203,1.4632664910797448,18.388936471627066,0.12928028765119493,5.855127055121503,0.0,4.7351204440778965,1.6119272090579875,4.962673944195401,0.011797012327552987,-0.26422597052050373,0.0,425.90519397300824,426.4777413632566,426.18891453449436,426.5324990119757
3.3600000000000025,4.126992743530216,1.561776351159053,18.68312272528902,0.12998744058093337,5.839309174469177,0.0,4.9464577768182,1.6716822872305905,4.842964252057849,0.011763612880673261,-0.2624704225997344,0.0,424.6039181492923,424.6809730521948,422.73959560315086,422.7366005979083
3.4200000000000026,4.429653829111172,1.663690992217372,18.968712522571888,0.13102465742204839,5.82356348581806,0.0,5.143167150429912,1.725459416589207,4.6763937072524735,0.026518736524939822,-0.2623439109285415,0.0,407.70738732139176,407.6425282335217,406.5644406595321,407.8846473944288
3.4800000000000026,4.746103914616376,1.7693072687902331,19.247827046024245,0.13353647522183554,5.807363465952848,0.0,5.405993727293764,1.7950686013962898,4.626215643169804,0.06203552627720174,-0.29319841318617346,0.0,452.5361823654402,449.9709355965843,449.8175186874433,452.6860591498759
3.5400000000000027,5.0781542378067295,1.879018536314364,19.52302184317419,0.13753662507621733,5.789231110835546,0.0,5.66327144093191,1.8620798718584408,4.545744277149706,0.07461381874163757,-0.3340687767820042,0.0,445.9289189912529,442.4802696701442,442.31518319592976,443.35340710018
3.6000000000000028,5.426292026776354,1.9928888773233244,19.793962592454616,0.14166465240551407,5.76925029567124,0.0,5.942340037557449,1.9336927244428757,4.484032266681563,0.05344743759296402,-0.33098820085943315,0.0,452.9342061365226,453.0704804415914,454.69837494428674,453.00244222646086
3.660000000000003,5.791394586365145,2.1110717317480865,20.060915816906633,0.1446196440138694,5.74930388362564,0.0,6.228683346096248,2.0057138308869638,4.4128147243098015,0.03915587090054193,-0.3355056010345224,0.0,454.0360722831118,453.562440094738,454.47328793423014,453.3274632148157
3.720000000000003,6.173130904007674,2.2333878171700077,20.322055030624785,0.1470184496342819,5.7294304997885455,0.0,6.496764762605842,2.0714285407723363,4.290541090465986,0.0415791753636479,-0.32381857029318,0.0,438.29981679616316,439.15608147749083,439.001721361611,439.2036462754406
3.780000000000003,6.570335893117953,2.359448121417749,20.57434250434438,0.14917567925303565,5.709594673183151,0.0,6.7442562800156844,2.130546846520138,4.118097246285007,0.0212683885404147,-0.34967654950261806,0.0,423.69657785222427,421.3468497017416,423.8257922024457,422.07658327910315
3.840000000000003,6.983345229407387,2.48921926056923,20.817267391680847,0.15043892999334574,5.688509567826724,0.0,7.023554333907634,2.1949863310514406,3.9780125085946474,0.02062232314065194,-0.35513979623027997,0.0,438.12323625249076,437.5392907125765,438.5860595488612,438.53237972542416
3.900000000000003,7.412148086852151,2.6225724509101336,21.049866624193548,0.15167179135511155,5.667128882207894,0.0,7.270720122935296,2.2499943028312885,3.7743350033594503,0.02039801679410025,-0.3588624966039123,0.0,416.1550166337219,415.68841523869344,416.7791451187508,416.7595450880022
3.960000000000003,7.861345990515327,2.7603437093645127,21.277521349615117,0.15277921677173278,5.645720379863597,0.0,7.702912198160846,2.341939800411063,3.8109122009778975,0.014261703525533203,-0.3529987144160638,0.0,510.5761809307607,510.88133810351,509.1915476694613,508.7521608706676
4.020000000000002,8.331474943920645,2.9025066031950124,21.500015103044344,0.15347127664447946,5.624656577793617,0.0,7.96871374437689,2.3966341725215288,3.6044084576436037,0.0054296049322634585,-0.34745960464489667,0.0,425.5905828529488,425.93175859461604,425.6271808165392,424.87024268940104
4.080000000000001,8.821878355615851,3.048733761590241,21.715209784556343,0.1536799526077015,5.60408453344634,0.0,8.378182210257677,2.4771290559245824,3.5659384058853107,-0.0007432314730632245,-0.3350010962299661,0.0,494.48075722637225,495.2900391667196,494.7696467812837,494.31477421603614
4.14,9.335837996817075,3.199500322238035,21.92629031929249,0.1537012763956378,5.583703229510643,0.0,8.753880724159474,2.5479907814674227,3.4677244983526823,0.002466971693892351,-0.35122452979714447,0.0,480.0136470792937,478.6705294327126,478.92762100759467,479.17179528804866
4.199999999999998,9.870949125036828,3.354178125485472,22.129361667980387,0.15423451572478264,5.562521192235042,0.0,9.08335314264034,2.60759942129139,3.2994389973135707,0.019352313804922226,-0.3569106419926036,0.0,458.5173059822709,457.9407934581459,456.3113027687063,457.65764305571537
4.259999999999997,10.4268009051459,3.5125324643713225,22.32299981944269,0.15665560568313186,5.541383019608819,0.0,9.444997133677486,2.6705857947866067,3.1528710541662903,0.06498816811693897,-0.34441414511861723,0.0,470.92027894894454,471.7660105046993,470.5742877435756,474.09559072039247
4.319999999999996,11.001691893920196,3.674170095114025,22.50455857546047,0.16028402261766672,5.52086134818957,0.0,9.718242740846717,2.717264361532678,2.897845289008068,0.049432655104342846,-0.33764993881504407,0.0,431.55110166667794,431.99789323461744,432.1649149937558,430.8538647327497
4.379999999999995,11.595913881132821,3.8390737419908594,22.673543328179225,0.16411228515098486,5.500211356610844,0.0,10.088793075370779,2.7792994312866797,2.7326514039804986,0.08309493711972941,-0.36215502517505516,0.0,475.9042613994323,473.9092785800691,473.31411937116576,475.90115650253676
4.439999999999993,12.214211538585614,4.007973740999114,22.834022525217723,0.16878377552691237,5.478557863177002,0.0,10.520367586093071,2.850443565598186,2.6134669118265887,0.0645151537689649,-0.35848453132059316,0.0,499.83632819473826,499.9853569649024,502.21533768324855,500.8693740740765
4.499999999999992,12.851747666547546,4.180038021577806,22.98060318839814,0.17284005572883654,5.456641724365134,0.0,10.73113204387816,2.884986813367804,2.271877577670716,0.0731582176806285,-0.38436413399826425,0.0,410.0695020744296,407.61040254467054,407.749873829144,408.5255149729451
4.559999999999991,13.501649289682758,4.354111330071977,23.10623819174621,0.17723364025933908,5.43350223359808,0.0,10.932534424834898,2.9174039241056686,1.915247658357871,0.07336236671384444,-0.38837109595053604,0.0,403.93476306933593,403.4024246788331,402.8555482156363,402.8787825565217
4.6199999999999894,14.166859043575464,4.530607261536175,23.21305077443582,0.181322303980199,5.410070028137801,0.0,11.240707096329594,2.965564733650702,1.6432575203182442,0.05486273336871808,-0.395246430892914,0.0,449.22212199924553,448.50736849516085,450.7293452099517,449.23443281576505
4.679999999999988,14.852322752655372,4.7102199632244055,23.304672887828566,0.1842848320407482,5.38637035960182,0.0,11.6071960997531,3.0211248982644063,1.4082484733523075,0.035175407565489904,-0.39449695746157054,0.0,474.39485963428837,474.30140900709756,474.0993770338882,472.5849484144013
4.739999999999987,15.557012027371218,4.892706144818086,23.379677488639146,0.1867338275513033,5.3632361082042195,0.0,11.881972800331646,3.061446191813187,1.0903478427028777,0.050212095558943855,-0.37199038723474404,0.0,439.8677494879594,441.5723421501549,439.14740522790373,440.3943965184241
4.799999999999986,16.27848343962273,5.077610308155956,23.435598756812958,0.1901141972675573,5.341204233099525,0.0,12.166380047317606,3.1017493661561675,0.7721136449724695,0.0664048793433829,-0.35903847720642407,0.0,445.43515437726757,446.3546369865287,444.5436268143335,445.8712796025459
4.859999999999984,17.015610329651555,5.264706944581499,23.47121975393385,0.19382885036560804,5.320017107713873,0.0,12.404005951082848,3.134618598952741,0.41417841858238247,0.050932706162606256,-0.34335989792791977,0.0,427.66792117640136,428.86802885823454,430.2501620944225,428.94035811037185
4.919999999999983,17.768662853204265,5.453972896206818,23.486357981686574,0.19659049458290845,5.299415580745912,0.0,12.69670960147429,3.173938797853001,0.08889230685981575,0.03376397322204506,-0.34335655779285346,0.0,452.264387887412,452.1456534620976,452.2337022203106,450.84912374169136
4.979999999999982,18.53633747466514,5.645181014459731,23.479909777009,0.19876541651687862,5.279194859916007,0.0,12.89202474468812,3.199475563806585,-0.3044480093528822,0.04080402994710485,-0.32667457731085964,0.0,415.9894641647653,417.3231955586037,416.43303444373566,417.04943389510294
5.0399999999999805,19.31683639486432,5.838034105049525,23.450483181807847,0.20165685984552884,5.260250946799619,0.0,13.123783507649012,3.2287376048732512,-0.677313860877157,0.05991599825241071,-0.29987897086090537,0.0,430.76410663806996,432.91910980969436,431.9543324313943,433.5653767018082
5.099999999999979,20.113407415037308,6.03288612386643,23.399905603867715,0.20491709022289406,5.242685268533929,0.0,13.42704527089098,3.2660380200538324,-1.0099922708382143,0.03981881014561026,-0.28140207847905674,0.0,460.88121600471163,462.25594942979984,461.1311226489232,459.5417589857718
5.159999999999978,20.92882933251985,6.230030930492429,23.32965324393718,0.20771970359911762,5.2258496460511985,0.0,13.751825341536131,3.3051053853893335,-1.3332292703490791,0.057796110908703895,-0.27902775735515384,0.0,472.76680719944187,472.8752473760413,470.9053514249494,472.2957751314115
5.219999999999977,21.761785194378884,6.429269571080278,23.238851656661275,0.2108736186305613,5.2088409984683715,0.0,14.01192399449549,3.3359333498076387,-1.6944764123025673,0.039238054798742976,-0.29429421971639697,0.0,455.06012608288665,453.75569511371555,454.3166127035943,452.8270289485596
5.279999999999975,22.610625762948164,6.630368531505192,23.126476897995587,0.2134072744868174,5.190894747137589,0.0,14.281085073387983,3.367039966317795,-2.052509438151975,0.0476196870360737,-0.3110291339669326,0.0,460.64951475766725,459.2351045985295,461.0875600414176,461.7505069407827
5.339999999999974,23.47458996985465,6.833193075712063,22.992039515796456,0.21602263491749607,5.172329430133587,0.0,14.516186471575008,3.393479107288907,-2.4297380822467423,0.03398123017704371,-0.30639480508367484,0.0,452.9847345418148,453.26175551422807,453.0697492106121,451.9722350200223
5.399999999999973,24.351513851019256,7.037454703693035,22.834373598885815,0.21822176656035364,5.154032320330579,0.0,14.713302746177687,3.4149789991212662,-2.826472695068248,0.04151941338392468,-0.30221854782896984,0.0,442.8117954023166,443.0602612288166,442.9788305952859,443.5992687021805
5.4599999999999715,25.239718719240276,7.24292599859318,22.65264311433307,0.22104174305776425,5.135614258439746,0.0,14.892253069985838,3.433829247448353,-3.2317742053347818,0.05616854057267054,-0.31870066112546946,0.0,440.94770174831876,439.48533932635377,438.8862509542946,440.1025118819101
5.51999999999997,26.13961485462626,7.449600181061662,22.447007815355704,0.22422426948563956,5.117673606062045,0.0,15.102547913950012,3.4550230067803644,-3.6235825398694272,0.04591583268462062,-0.27536034160173073,0.0,451.385808794552,454.77988238913713,455.0318848619214,454.2116193832577
5.579999999999969,27.051096247697735,7.657426038305747,22.217431311118382,0.22674069464991842,5.101155186656047,0.0,15.278715175191088,3.4722850393866387,-4.029380480082545,0.032489953916178024,-0.27520075055590987,0.0,446.6400437994009,446.57681961645824,446.1182213278661,445.0208126761159
5.639999999999968,27.972167553676943,7.866179574214562,21.963157190104997,0.22889819336407946,5.084863310920074,0.0,15.422430866079413,3.4859740465072933,-4.446605545489322,0.04212065202660497,-0.2650642967564854,0.0,437.82203129963034,438.5894133760555,437.8880344060699,438.6895808865534
5.699999999999966,28.90134272832595,8.075693614726479,21.6837171382984,0.23213111448653923,5.069124637084029,0.0,15.548921837399599,3.4976739889131068,-4.868110510628556,0.07062630313653949,-0.25731691367528564,0.0,433.89510228994413,434.47435690551805,434.92225504494417,437.30668229316876
5.759999999999965,29.838426647113575,8.285928052163364,21.37917979162449,0.23587081778144814,5.053948964907823,0.0,15.685838315275653,3.5099875261813342,-5.283241923003011,0.035404735412184175,-0.24535872807830453,0.0,440.9284675124612,441.8511013607398,443.0237529908245,440.1187474228092
5.819999999999964,30.7867904242595,8.497144957658561,21.050867793418025,0.23845030160578684,5.038820509312519,0.0,15.923720672532207,3.5302589447267714,-5.661168720550962,0.054970844522913176,-0.27125739789610914,0.0,479.32150331541055,477.288039986902,476.207761937221,477.70387796393425
5.879999999999963,31.748302144291785,8.709465451733015,20.6995401559132,0.24181280603285948,5.023039933495252,0.0,16.124282097735733,3.5467956235996883,-6.050362087403185,0.05810104089005729,-0.25023022816167484,0.0,470.9604708536408,472.5192474483685,470.87349821596086,471.11767615015765
5.939999999999961,32.721011152313565,8.922694020284949,20.324641889490923,0.24554318044209467,5.008488615920662,0.0,16.297209699240437,3.560588572815456,-6.446570224701752,0.06927312211487383,-0.2304074191117744,0.0,467.3285995300972,468.8162103967896,466.6603578417408,467.5347514874552
5.99999999999996,33.70339394996501,9.136685454957815,19.92583793631735,0.24962362117568482,4.995068882495438,0.0,16.44695753875961,3.5722772385458046,-6.846984170620861,0.0653487891396428,-0.2127828092866426,0.0,463.0199578955168,464.35775311060974,465.8286579872057,465.5247066226245
6.059999999999959,34.69389523821143,9.351308719166676,19.5028680279085,0.2533179494910769,4.981920325957734,0.0,16.568103895757723,3.5816866131071956,-7.251880789991804,0.05268652269455841,-0.23653324916974583,0.0,461.1679557675926,459.24023298830537,459.4249896615591,458.4217504101455
